Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2020-01-10,19:15,22.16,42.79,278.00,,,,,,4.00,5.00,-61.00,50.00,-52.00,46.00,-50.00,46.00,-54.00,55.00
2020-01-10,19:30,22.06,42.92,61.00,,,,,,4.00,5.00,-52.00,53.00,-51.00,50.00,-51.00,55.00,-49.00,59.00
2020-01-10,19:45,22.02,43.02,31.00,,,,,,4.00,5.00,-58.00,60.00,-51.00,47.00,-58.00,54.00,-60.00,52.00
2020-01-10,20:00,22.02,43.02,30.00,,,,,,4.00,5.00,-59.00,53.00,-49.00,49.00,-60.00,56.00,-51.00,58.00
2020-01-10,20:15,22.23,42.71,30.00,,,,,,4.00,5.00,-60.00,56.00,-56.00,51.00,-62.00,54.00,-58.00,62.00
2020-01-10,20:30,22.29,42.64,312.00,,,,,,4.00,8.00,-61.00,48.00,-52.00,57.00,-57.00,60.00,-60.00,56.00
2020-01-10,20:45,22.20,42.78,426.00,,,,,,4.00,5.00,-55.00,50.00,-52.00,50.00,-51.00,50.00,-55.00,56.00
2020-01-10,21:00,22.08,42.92,346.00,,,,,,4.00,6.00,-52.00,53.00,-53.00,56.00,-80.00,67.00,-59.00,65.00
2020-01-10,21:15,22.04,42.90,24.00,,,,,,4.00,5.00,-52.00,52.00,-57.00,53.00,-51.00,46.00,-56.00,50.00
2020-01-10,21:30,22.02,42.76,23.00,,,,,,4.00,5.00,-51.00,57.00,-49.00,52.00,-59.00,58.00,-60.00,62.00
2020-01-10,21:45,22.39,42.19,325.00,,,,,,4.00,5.00,-56.00,52.00,-53.00,56.00,-59.00,72.00,-63.00,55.00
2020-01-10,22:00,22.63,41.98,449.00,,,,,,4.00,5.00,-59.00,54.00,-51.00,44.00,-75.00,66.00,-56.00,60.00
2020-01-10,22:15,22.63,41.95,369.00,,,,,,4.00,5.00,-52.00,54.00,-61.00,51.00,-62.00,55.00,-55.00,61.00
2020-01-10,22:30,22.54,41.98,32.00,,,,,,4.00,5.00,-55.00,53.00,-51.00,52.00,-56.00,58.00,-61.00,60.00
2020-01-10,22:45,22.33,42.24,461.00,,,,,,0.00,5.00,-60.00,49.00,-60.00,53.00,-83.00,54.00,-71.00,72.00
2020-01-10,23:00,22.13,42.31,23.00,,,,,,0.00,0.00,-49.00,50.00,-52.00,47.00,-47.00,51.00,-53.00,49.00
2020-01-10,23:15,21.97,42.27,24.00,,,,,,0.00,0.00,-49.00,53.00,-49.00,49.00,-46.00,53.00,-52.00,57.00
2020-01-10,23:30,21.85,42.33,24.00,,,,,,0.00,0.00,-58.00,51.00,-48.00,52.00,-51.00,49.00,-55.00,59.00
2020-01-10,23:45,21.69,42.37,23.00,,,,,,0.00,0.00,-48.00,54.00,-51.00,64.00,-52.00,48.00,-50.00,54.00
2020-01-11,00:00,21.62,42.30,25.00,,,,,,0.00,0.00,-53.00,50.00,-53.00,49.00,-52.00,46.00,-61.00,56.00
2020-01-11,00:15,21.56,42.22,23.00,,,,,,0.00,0.00,-54.00,54.00,-55.00,49.00,-52.00,55.00,-56.00,53.00
2020-01-11,00:30,21.50,42.21,23.00,,,,,,0.00,0.00,-55.00,48.00,-53.00,48.00,-53.00,49.00,-57.00,51.00
2020-01-11,00:45,21.45,42.27,25.00,,,,,,0.00,0.00,-49.00,54.00,-51.00,54.00,-48.00,45.00,-51.00,51.00
2020-01-11,01:00,21.36,42.31,31.00,,,,,,0.00,0.00,-63.00,51.00,-53.00,54.00,-52.00,50.00,-55.00,59.00
2020-01-11,01:15,21.24,42.48,26.00,,,,,,0.00,0.00,-52.00,52.00,-56.00,50.00,-50.00,54.00,-54.00,55.00
2020-01-11,01:30,21.14,42.56,26.00,,,,,,0.00,0.00,-48.00,52.00,-52.00,52.00,-52.00,54.00,-66.00,52.00
2020-01-11,01:45,21.09,42.52,25.00,,,,,,0.00,0.00,-62.00,51.00,-47.00,51.00,-56.00,56.00,-49.00,51.00
2020-01-11,02:00,21.01,42.53,22.00,,,,,,0.00,0.00,-52.00,52.00,-49.00,54.00,-46.00,51.00,-54.00,51.00
2020-01-11,02:15,21.00,42.46,24.00,,,,,,0.00,0.00,-56.00,57.00,-50.00,49.00,-56.00,50.00,-56.00,51.00
2020-01-11,02:30,21.02,42.31,25.00,,,,,,0.00,0.00,-56.00,49.00,-47.00,50.00,-50.00,49.00,-55.00,51.00
2020-01-11,02:45,21.05,42.10,21.00,,,,,,0.00,0.00,-56.00,50.00,-54.00,47.00,-52.00,54.00,-50.00,59.00
2020-01-11,03:00,21.03,42.10,22.00,,,,,,0.00,0.00,-54.00,51.00,-51.00,46.00,-60.00,47.00,-56.00,51.00
2020-01-11,03:15,20.96,42.19,23.00,,,,,,0.00,0.00,-49.00,56.00,-48.00,52.00,-58.00,48.00,-66.00,53.00
2020-01-11,03:30,20.90,42.25,22.00,,,,,,0.00,0.00,-52.00,56.00,-49.00,53.00,-49.00,54.00,-52.00,52.00
2020-01-11,03:45,20.82,42.40,25.00,,,,,,0.00,0.00,-49.00,54.00,-52.00,56.00,-54.00,51.00,-52.00,52.00
2020-01-11,04:00,20.75,42.40,24.00,,,,,,0.00,0.00,-50.00,46.00,-49.00,58.00,-51.00,50.00,-59.00,62.00
2020-01-11,04:15,20.86,42.34,25.00,,,,,,0.00,0.00,-51.00,49.00,-50.00,47.00,-50.00,54.00,-57.00,61.00
2020-01-11,04:30,21.34,41.49,20.00,,,,,,0.00,0.00,-54.00,51.00,-51.00,50.00,-54.00,51.00,-61.00,58.00
2020-01-11,04:45,21.48,41.22,99.00,,,,,,0.00,1.00,-51.00,51.00,-50.00,43.00,-53.00,49.00,-55.00,50.00
2020-01-11,05:00,21.53,41.19,567.00,,,,,,0.00,1.00,-52.00,58.00,-50.00,57.00,-59.00,102.00,-111.00,116.00
2020-01-11,05:15,21.69,41.00,21.00,,,,,,1.00,1.00,-57.00,61.00,-51.00,47.00,-53.00,55.00,-61.00,53.00
2020-01-11,05:30,21.82,40.86,23.00,,,,,,1.00,1.00,-57.00,56.00,-52.00,53.00,-55.00,60.00,-63.00,54.00
2020-01-11,05:45,21.92,40.86,567.00,,,,,,0.00,1.00,-227.00,242.00,-224.00,406.00,-306.00,329.00,-284.00,232.00
2020-01-11,06:00,21.91,40.95,25.00,,,,,,1.00,1.00,-52.00,54.00,-48.00,56.00,-55.00,51.00,-69.00,64.00
2020-01-11,06:15,22.04,40.86,21.00,,,,,,1.00,1.00,-63.00,49.00,-51.00,50.00,-48.00,52.00,-57.00,61.00
2020-01-11,06:30,22.17,40.78,28.00,,,,,,1.00,1.00,-63.00,54.00,-52.00,61.00,-55.00,52.00,-58.00,52.00
2020-01-11,06:45,22.12,40.86,25.00,,,,,,0.00,1.00,-52.00,51.00,-53.00,51.00,-59.00,56.00,-55.00,56.00
2020-01-11,07:00,21.99,41.04,29.00,,,,,,0.00,0.00,-52.00,51.00,-50.00,52.00,-53.00,52.00,-60.00,64.00
2020-01-11,07:15,22.18,40.94,38.00,,,,,,0.00,1.00,-52.00,56.00,-62.00,51.00,-55.00,57.00,-52.00,63.00
2020-01-11,07:30,22.33,40.70,105.00,,,,,,1.00,1.00,-53.00,55.00,-49.00,51.00,-57.00,51.00,-54.00,52.00
2020-01-11,07:45,22.30,40.75,275.00,,,,,,1.00,1.00,-52.00,55.00,-60.00,50.00,-73.00,60.00,-60.00,57.00
2020-01-11,08:00,22.19,40.97,418.00,,,,,,1.00,2.00,-52.00,58.00,-57.00,51.00,-70.00,60.00,-61.00,57.00
2020-01-11,08:15,22.09,41.21,169.00,,,,,,2.00,3.00,-65.00,52.00,-48.00,56.00,-54.00,55.00,-56.00,57.00
2020-01-11,08:30,22.01,41.46,28.00,,,,,,3.00,3.00,-57.00,50.00,-58.00,50.00,-58.00,55.00,-55.00,58.00
2020-01-11,08:45,21.93,41.63,45.00,,,,,,3.00,4.00,-51.00,57.00,-57.00,51.00,-64.00,49.00,-56.00,52.00
2020-01-11,09:00,22.17,41.46,283.00,,,,,,2.00,3.00,-52.00,57.00,-54.00,48.00,-55.00,73.00,-59.00,57.00
2020-01-11,09:15,22.57,40.73,288.00,,,,,,3.00,3.00,-56.00,59.00,-59.00,56.00,-53.00,71.00,-55.00,61.00
2020-01-11,09:30,22.60,40.91,399.00,,,,,,2.00,3.00,-67.00,56.00,-64.00,64.00,-71.00,65.00,-82.00,75.00
2020-01-11,09:45,22.50,41.23,252.00,,,,,,2.00,5.00,-55.00,53.00,-54.00,55.00,-53.00,53.00,-64.00,57.00
2020-01-11,10:00,22.42,41.41,324.00,,,,,,4.00,7.00,-56.00,55.00,-61.00,51.00,-57.00,66.00,-54.00,63.00
2020-01-11,10:15,22.35,41.19,118.00,,,,,,6.00,21.00,-56.00,48.00,-46.00,48.00,-52.00,61.00,-60.00,56.00
2020-01-11,10:30,22.13,41.37,443.00,,,,,,5.00,6.00,-58.00,53.00,-55.00,50.00,-64.00,54.00,-61.00,62.00
2020-01-11,10:45,21.98,41.54,368.00,,,,,,4.00,5.00,-50.00,48.00,-50.00,50.00,-55.00,80.00,-65.00,53.00
2020-01-11,11:00,21.96,41.75,550.00,,,,,,4.00,6.00,-55.00,44.00,-55.00,53.00,-71.00,60.00,-56.00,69.00
2020-01-11,11:15,22.49,41.36,446.00,,,,,,3.00,5.00,-56.00,49.00,-53.00,55.00,-74.00,65.00,-60.00,56.00
2020-01-11,11:30,22.72,41.13,344.00,,,,,,4.00,5.00,-58.00,60.00,-54.00,53.00,-54.00,62.00,-60.00,57.00
2020-01-11,11:45,22.73,40.96,23.00,,,,,,5.00,15.00,-54.00,53.00,-53.00,45.00,-55.00,50.00,-54.00,68.00
2020-01-11,12:00,22.55,41.14,313.00,,,,,,3.00,6.00,-61.00,56.00,-53.00,62.00,-60.00,67.00,-55.00,61.00
2020-01-11,12:15,22.34,41.55,341.00,,,,,,4.00,16.00,-49.00,47.00,-48.00,46.00,-63.00,49.00,-61.00,57.00
2020-01-11,12:30,22.23,41.70,300.00,,,,,,7.00,12.00,-52.00,55.00,-51.00,60.00,-57.00,64.00,-53.00,62.00
2020-01-11,12:45,22.17,41.75,372.00,,,,,,3.00,7.00,-54.00,48.00,-44.00,50.00,-56.00,50.00,-49.00,48.00
2020-01-11,13:00,22.05,41.77,376.00,,,,,,2.00,4.00,-61.00,51.00,-55.00,62.00,-60.00,78.00,-57.00,81.00
2020-01-11,13:15,22.07,42.14,25.00,,,,,,2.00,3.00,-54.00,52.00,-51.00,49.00,-57.00,53.00,-54.00,51.00
2020-01-11,13:30,22.06,42.32,24.00,,,,,,2.00,24.00,-56.00,53.00,-52.00,51.00,-55.00,51.00,-63.00,59.00
2020-01-11,13:45,21.98,42.85,29.00,,,,,,4.00,23.00,-65.00,51.00,-53.00,50.00,-50.00,55.00,-59.00,48.00
2020-01-11,14:00,22.01,43.15,423.00,,,,,,2.00,4.00,-53.00,57.00,-67.00,66.00,-97.00,76.00,-97.00,86.00
2020-01-11,14:15,22.20,42.54,334.00,,,,,,1.00,2.00,-54.00,49.00,-57.00,54.00,-56.00,69.00,-51.00,57.00
2020-01-11,14:30,22.14,42.56,290.00,,,,,,1.00,6.00,-59.00,51.00,-56.00,52.00,-64.00,71.00,-52.00,59.00
2020-01-11,14:45,22.12,42.42,291.00,,,,,,5.00,6.00,-52.00,56.00,-49.00,47.00,-62.00,57.00,-59.00,53.00
2020-01-11,15:00,22.01,42.58,123.00,,,,,,5.00,5.00,-47.00,51.00,-50.00,55.00,-49.00,52.00,-54.00,55.00
2020-01-11,15:15,22.35,42.48,321.00,,,,,,5.00,5.00,-50.00,54.00,-55.00,50.00,-54.00,62.00,-64.00,68.00
2020-01-11,15:30,22.46,42.56,286.00,,,,,,5.00,5.00,-59.00,59.00,-53.00,46.00,-51.00,55.00,-63.00,53.00
2020-01-11,15:45,22.39,42.30,204.00,,,,,,4.00,5.00,-56.00,58.00,-53.00,45.00,-55.00,56.00,-56.00,53.00
2020-01-11,16:00,22.26,42.62,298.00,,,,,,4.00,5.00,-59.00,62.00,-57.00,58.00,-76.00,54.00,-54.00,55.00
2020-01-11,16:15,22.13,42.73,192.00,,,,,,4.00,5.00,-68.00,58.00,-51.00,48.00,-54.00,59.00,-56.00,57.00
2020-01-11,16:30,22.03,42.70,32.00,,,,,,5.00,5.00,-57.00,52.00,-52.00,51.00,-50.00,51.00,-56.00,47.00
2020-01-11,16:45,22.23,42.59,372.00,,,,,,5.00,5.00,-53.00,53.00,-52.00,48.00,-67.00,73.00,-60.00,54.00
2020-01-11,17:00,22.65,42.77,336.00,,,,,,4.00,5.00,-57.00,53.00,-52.00,49.00,-57.00,54.00,-63.00,56.00
2020-01-11,17:15,22.85,42.81,390.00,,,,,,4.00,5.00,-57.00,50.00,-58.00,50.00,-63.00,68.00,-69.00,64.00
2020-01-11,17:30,22.83,41.69,369.00,,,,,,5.00,5.00,-52.00,58.00,-51.00,50.00,-68.00,69.00,-73.00,77.00
2020-01-11,17:45,22.65,40.61,27.00,,,,,,5.00,5.00,-57.00,58.00,-57.00,50.00,-51.00,49.00,-56.00,57.00
2020-01-11,18:00,22.43,40.77,260.00,,,,,,4.00,5.00,-64.00,54.00,-57.00,46.00,-51.00,55.00,-58.00,66.00
2020-01-11,18:15,22.25,41.12,28.00,,,,,,4.00,5.00,-52.00,59.00,-53.00,43.00,-51.00,51.00,-59.00,50.00
2020-01-11,18:30,22.07,41.41,31.00,,,,,,4.00,5.00,-50.00,63.00,-54.00,48.00,-54.00,51.00,-56.00,57.00
2020-01-11,18:45,22.11,41.63,408.00,,,,,,4.00,5.00,-68.00,54.00,-52.00,53.00,-66.00,55.00,-55.00,65.00
2020-01-11,19:00,22.57,41.19,342.00,,,,,,4.00,5.00,-63.00,69.00,-52.00,66.00,-57.00,61.00,-55.00,60.00
2020-01-11,19:15,22.50,40.20,316.00,,,,,,4.00,5.00,-55.00,52.00,-58.00,65.00,-79.00,67.00,-59.00,75.00
2020-01-11,19:30,22.51,38.96,189.00,,,,,,5.00,5.00,-53.00,52.00,-56.00,47.00,-49.00,55.00,-57.00,57.00
2020-01-11,19:45,22.46,39.37,23.00,,,,,,5.00,5.00,-52.00,56.00,-52.00,52.00,-48.00,52.00,-49.00,60.00
2020-01-11,20:00,22.29,40.12,25.00,,,,,,5.00,5.00,-58.00,52.00,-52.00,49.00,-54.00,53.00,-56.00,54.00
2020-01-11,20:15,22.14,40.71,327.00,,,,,,4.00,5.00,-52.00,58.00,-52.00,48.00,-53.00,53.00,-49.00,62.00
2020-01-11,20:30,22.03,40.98,320.00,,,,,,5.00,5.00,-57.00,51.00,-55.00,55.00,-63.00,65.00,-54.00,54.00
2020-01-11,20:45,22.26,41.12,323.00,,,,,,4.00,5.00,-58.00,54.00,-58.00,53.00,-55.00,48.00,-60.00,56.00
2020-01-11,21:00,22.47,40.81,29.00,,,,,,5.00,5.00,-53.00,54.00,-52.00,57.00,-52.00,58.00,-60.00,54.00
2020-01-11,21:15,22.41,40.91,371.00,,,,,,5.00,5.00,-56.00,54.00,-51.00,49.00,-64.00,53.00,-66.00,58.00
2020-01-11,21:30,22.28,41.15,316.00,,,,,,4.00,6.00,-54.00,55.00,-55.00,47.00,-52.00,47.00,-54.00,51.00
2020-01-11,21:45,22.39,41.27,31.00,,,,,,5.00,5.00,-61.00,70.00,-56.00,49.00,-53.00,57.00,-58.00,54.00
2020-01-11,22:00,22.66,40.83,52.00,,,,,,4.00,5.00,-57.00,50.00,-59.00,53.00,-56.00,62.00,-56.00,57.00
2020-01-11,22:15,22.60,41.00,445.00,,,,,,0.00,5.00,-52.00,61.00,-64.00,55.00,-75.00,65.00,-72.00,74.00
2020-01-11,22:30,22.44,41.11,23.00,,,,,,0.00,0.00,-52.00,50.00,-49.00,54.00,-55.00,50.00,-59.00,55.00
2020-01-11,22:45,22.26,41.09,22.00,,,,,,0.00,0.00,-54.00,53.00,-55.00,46.00,-53.00,59.00,-63.00,61.00
2020-01-11,23:00,22.07,41.19,21.00,,,,,,0.00,0.00,-61.00,50.00,-52.00,49.00,-58.00,54.00,-56.00,55.00
2020-01-11,23:15,21.95,41.31,21.00,,,,,,0.00,0.00,-55.00,49.00,-47.00,51.00,-53.00,48.00,-54.00,54.00
2020-01-11,23:30,21.77,41.47,25.00,,,,,,0.00,0.00,-55.00,65.00,-53.00,49.00,-49.00,48.00,-53.00,58.00
2020-01-11,23:45,21.69,41.53,24.00,,,,,,0.00,0.00,-57.00,49.00,-51.00,51.00,-55.00,48.00,-55.00,50.00
2020-01-12,00:00,21.62,41.51,23.00,,,,,,0.00,0.00,-51.00,57.00,-49.00,49.00,-54.00,52.00,-55.00,49.00
2020-01-12,00:15,21.52,41.58,22.00,,,,,,0.00,0.00,-55.00,50.00,-51.00,50.00,-54.00,48.00,-66.00,58.00
2020-01-12,00:30,21.38,41.85,23.00,,,,,,0.00,0.00,-48.00,55.00,-52.00,57.00,-53.00,49.00,-57.00,51.00
2020-01-12,00:45,21.31,41.98,22.00,,,,,,0.00,0.00,-54.00,53.00,-49.00,50.00,-47.00,47.00,-55.00,55.00
2020-01-12,01:00,21.20,42.03,26.00,,,,,,0.00,0.00,-51.00,52.00,-49.00,53.00,-49.00,54.00,-52.00,56.00
2020-01-12,01:15,21.23,41.87,23.00,,,,,,0.00,0.00,-60.00,48.00,-54.00,47.00,-52.00,49.00,-58.00,46.00
2020-01-12,01:30,21.26,41.76,28.00,,,,,,0.00,0.00,-51.00,51.00,-50.00,56.00,-53.00,57.00,-52.00,58.00
2020-01-12,01:45,21.23,41.70,26.00,,,,,,0.00,0.00,-53.00,50.00,-49.00,47.00,-53.00,52.00,-56.00,55.00
2020-01-12,02:00,21.14,41.88,23.00,,,,,,0.00,0.00,-52.00,60.00,-51.00,55.00,-52.00,59.00,-54.00,53.00
2020-01-12,02:15,21.06,41.93,21.00,,,,,,0.00,0.00,-60.00,60.00,-52.00,54.00,-51.00,54.00,-57.00,56.00
2020-01-12,02:30,20.99,42.00,23.00,,,,,,0.00,0.00,-50.00,53.00,-45.00,45.00,-52.00,48.00,-56.00,53.00
2020-01-12,02:45,20.96,42.01,23.00,,,,,,0.00,0.00,-55.00,52.00,-47.00,53.00,-53.00,53.00,-53.00,56.00
2020-01-12,03:00,20.97,41.95,22.00,,,,,,0.00,0.00,-60.00,51.00,-50.00,48.00,-54.00,55.00,-56.00,57.00
2020-01-12,03:15,21.02,41.82,25.00,,,,,,0.00,0.00,-51.00,66.00,-54.00,48.00,-53.00,49.00,-59.00,53.00
2020-01-12,03:30,21.01,41.70,23.00,,,,,,0.00,0.00,-55.00,49.00,-50.00,47.00,-56.00,63.00,-55.00,55.00
2020-01-12,03:45,21.02,41.70,22.00,,,,,,0.00,0.00,-51.00,54.00,-45.00,47.00,-50.00,47.00,-58.00,57.00
2020-01-12,04:00,20.99,41.67,24.00,,,,,,0.00,0.00,-54.00,44.00,-48.00,53.00,-49.00,49.00,-51.00,53.00
2020-01-12,04:15,20.99,41.61,22.00,,,,,,0.00,0.00,-55.00,50.00,-54.00,46.00,-52.00,60.00,-51.00,50.00
2020-01-12,04:30,20.97,41.68,24.00,,,,,,0.00,0.00,-57.00,47.00,-50.00,51.00,-52.00,47.00,-58.00,49.00
2020-01-12,04:45,21.36,41.16,374.00,,,,,,0.00,5.00,-57.00,48.00,-52.00,52.00,-70.00,78.00,-58.00,57.00
2020-01-12,05:00,21.54,41.15,350.00,,,,,,4.00,5.00,-50.00,49.00,-51.00,51.00,-61.00,51.00,-63.00,53.00
2020-01-12,05:15,21.66,41.25,161.00,,,,,,4.00,5.00,-52.00,52.00,-51.00,51.00,-64.00,65.00,-72.00,52.00
2020-01-12,05:30,21.79,41.09,22.00,,,,,,4.00,5.00,-58.00,50.00,-60.00,56.00,-57.00,63.00,-55.00,52.00
2020-01-12,05:45,21.89,41.09,48.00,,,,,,4.00,5.00,-55.00,48.00,-49.00,50.00,-51.00,50.00,-53.00,52.00
2020-01-12,06:00,22.00,41.23,300.00,,,,,,4.00,5.00,-56.00,62.00,-56.00,50.00,-67.00,77.00,-59.00,56.00
2020-01-12,06:15,22.12,41.06,102.00,,,,,,4.00,5.00,-62.00,58.00,-57.00,54.00,-52.00,49.00,-59.00,58.00
2020-01-12,06:30,22.17,41.12,285.00,,,,,,4.00,5.00,-59.00,55.00,-53.00,51.00,-62.00,47.00,-51.00,51.00
2020-01-12,06:45,22.29,41.04,386.00,,,,,,0.00,5.00,-58.00,55.00,-62.00,51.00,-68.00,62.00,-59.00,59.00
2020-01-12,07:00,22.42,40.90,310.00,,,,,,0.00,1.00,-56.00,59.00,-55.00,52.00,-60.00,55.00,-64.00,58.00
2020-01-12,07:15,22.50,40.89,287.00,,,,,,1.00,1.00,-56.00,51.00,-52.00,49.00,-63.00,64.00,-62.00,59.00
2020-01-12,07:30,22.62,40.93,348.00,,,,,,1.00,2.00,-52.00,59.00,-47.00,54.00,-53.00,65.00,-57.00,58.00
2020-01-12,07:45,22.67,40.55,26.00,,,,,,2.00,3.00,-50.00,58.00,-67.00,59.00,-51.00,66.00,-57.00,67.00
2020-01-12,08:00,22.68,40.41,25.00,,,,,,3.00,4.00,-57.00,53.00,-54.00,54.00,-61.00,56.00,-60.00,61.00
2020-01-12,08:15,22.68,40.38,26.00,,,,,,3.00,5.00,-56.00,51.00,-53.00,54.00,-62.00,50.00,-58.00,55.00
2020-01-12,08:30,22.71,40.30,23.00,,,,,,5.00,6.00,-52.00,50.00,-58.00,54.00,-55.00,58.00,-63.00,58.00
2020-01-12,08:45,22.74,40.19,314.00,,,,,,6.00,8.00,-55.00,54.00,-51.00,55.00,-63.00,53.00,-62.00,53.00
2020-01-12,09:00,22.81,40.03,87.00,,,,,,7.00,8.00,-54.00,56.00,-54.00,56.00,-56.00,52.00,-58.00,55.00
2020-01-12,09:15,22.85,39.99,22.00,,,,,,8.00,13.00,-60.00,53.00,-49.00,56.00,-50.00,49.00,-59.00,51.00
2020-01-12,09:30,22.88,39.95,35.00,,,,,,10.00,16.00,-56.00,50.00,-52.00,49.00,-62.00,50.00,-60.00,49.00
2020-01-12,09:45,22.81,40.01,22.00,,,,,,13.00,16.00,-56.00,51.00,-52.00,59.00,-57.00,56.00,-52.00,56.00
2020-01-12,10:00,22.86,40.02,398.00,,,,,,14.00,19.00,-60.00,51.00,-58.00,47.00,-61.00,62.00,-72.00,66.00
2020-01-12,10:15,22.97,39.76,25.00,,,,,,9.00,19.00,-55.00,54.00,-54.00,58.00,-52.00,49.00,-61.00,55.00
2020-01-12,10:30,22.90,39.87,21.00,,,,,,11.00,23.00,-51.00,50.00,-55.00,52.00,-54.00,57.00,-57.00,58.00
2020-01-12,10:45,23.05,39.23,56.00,,,,,,11.00,23.00,-53.00,55.00,-54.00,50.00,-56.00,52.00,-75.00,56.00
2020-01-12,11:00,23.08,39.09,23.00,,,,,,17.00,23.00,-56.00,52.00,-54.00,54.00,-57.00,60.00,-60.00,53.00
2020-01-12,11:15,22.97,39.59,24.00,,,,,,10.00,22.00,-58.00,60.00,-59.00,57.00,-58.00,61.00,-57.00,64.00
2020-01-12,11:30,22.78,39.99,36.00,,,,,,9.00,19.00,-57.00,53.00,-54.00,48.00,-59.00,49.00,-56.00,55.00
2020-01-12,11:45,22.59,40.35,165.00,,,,,,9.00,19.00,-59.00,52.00,-53.00,47.00,-57.00,53.00,-56.00,56.00
2020-01-12,12:00,22.82,40.47,51.00,,,,,,15.00,21.00,-52.00,49.00,-58.00,48.00,-55.00,56.00,-62.00,58.00
2020-01-12,12:15,23.18,40.21,89.00,,,,,,12.00,20.00,-55.00,59.00,-50.00,48.00,-55.00,50.00,-52.00,57.00
2020-01-12,12:30,23.04,39.31,327.00,,,,,,16.00,25.00,-69.00,58.00,-65.00,57.00,-64.00,82.00,-65.00,65.00
2020-01-12,12:45,23.00,38.08,23.00,,,,,,14.00,19.00,-58.00,51.00,-52.00,59.00,-68.00,52.00,-70.00,62.00
2020-01-12,13:00,23.39,38.02,24.00,,,,,,14.00,20.00,-55.00,56.00,-56.00,52.00,-70.00,59.00,-62.00,55.00
2020-01-12,13:15,23.46,38.32,23.00,,,,,,12.00,18.00,-58.00,58.00,-53.00,60.00,-57.00,51.00,-55.00,52.00
2020-01-12,13:30,23.29,38.81,26.00,,,,,,8.00,16.00,-56.00,53.00,-48.00,54.00,-64.00,50.00,-63.00,55.00
2020-01-12,13:45,23.07,39.21,23.00,,,,,,7.00,9.00,-54.00,50.00,-52.00,53.00,-51.00,48.00,-67.00,57.00
2020-01-12,14:00,22.91,39.57,109.00,,,,,,6.00,7.00,-56.00,55.00,-49.00,52.00,-59.00,54.00,-63.00,56.00
2020-01-12,14:15,22.97,39.60,102.00,,,,,,4.00,6.00,-51.00,53.00,-52.00,60.00,-55.00,64.00,-53.00,58.00
2020-01-12,14:30,23.16,39.42,132.00,,,,,,3.00,5.00,-53.00,54.00,-53.00,58.00,-53.00,55.00,-64.00,64.00
2020-01-12,14:45,23.41,39.23,23.00,,,,,,1.00,3.00,-58.00,52.00,-57.00,50.00,-55.00,51.00,-57.00,62.00
2020-01-12,15:00,23.39,39.27,24.00,,,,,,1.00,1.00,-56.00,51.00,-53.00,50.00,-53.00,48.00,-55.00,52.00
2020-01-12,15:15,23.21,39.51,22.00,,,,,,0.00,1.00,-53.00,52.00,-50.00,50.00,-56.00,57.00,-52.00,53.00
2020-01-12,15:30,23.03,39.78,27.00,,,,,,0.00,0.00,-57.00,55.00,-52.00,52.00,-56.00,47.00,-58.00,52.00
2020-01-12,15:45,23.13,39.78,26.00,,,,,,0.00,1.00,-59.00,56.00,-62.00,48.00,-57.00,51.00,-63.00,55.00
2020-01-12,16:00,23.43,39.50,286.00,,,,,,0.00,6.00,-56.00,53.00,-55.00,60.00,-76.00,77.00,-70.00,76.00
2020-01-12,16:15,23.47,39.59,24.00,,,,,,5.00,5.00,-67.00,55.00,-51.00,58.00,-58.00,61.00,-57.00,58.00
2020-01-12,16:30,23.32,39.67,26.00,,,,,,5.00,6.00,-56.00,52.00,-50.00,51.00,-55.00,52.00,-53.00,56.00
2020-01-12,16:45,23.13,39.76,28.00,,,,,,5.00,6.00,-63.00,53.00,-54.00,52.00,-54.00,55.00,-55.00,57.00
2020-01-12,17:00,23.01,40.04,22.00,,,,,,5.00,5.00,-54.00,59.00,-68.00,51.00,-51.00,48.00,-57.00,58.00
2020-01-12,17:15,23.23,39.79,25.00,,,,,,5.00,5.00,-54.00,59.00,-52.00,51.00,-54.00,54.00,-56.00,56.00
2020-01-12,17:30,23.21,39.74,26.00,,,,,,5.00,5.00,-60.00,50.00,-52.00,51.00,-51.00,56.00,-60.00,63.00
2020-01-12,17:45,23.08,39.80,22.00,,,,,,4.00,5.00,-52.00,50.00,-52.00,46.00,-46.00,54.00,-57.00,56.00
2020-01-12,18:00,23.03,39.89,21.00,,,,,,5.00,5.00,-51.00,57.00,-47.00,56.00,-51.00,52.00,-55.00,53.00
2020-01-12,18:15,23.25,39.62,21.00,,,,,,5.00,5.00,-59.00,54.00,-55.00,49.00,-54.00,65.00,-57.00,49.00
2020-01-12,18:30,23.19,39.63,28.00,,,,,,4.00,5.00,-65.00,64.00,-47.00,57.00,-50.00,54.00,-63.00,55.00
2020-01-12,18:45,23.06,39.66,51.00,,,,,,4.00,5.00,-59.00,51.00,-50.00,58.00,-52.00,47.00,-53.00,51.00
2020-01-12,19:00,22.88,39.88,91.00,,,,,,4.00,5.00,-60.00,50.00,-56.00,47.00,-54.00,54.00,-59.00,52.00
